Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
8381,MD,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,"Beginning July 1, 2023, qualified EV and FCEV purchasers may apply for
an excise tax credit of up to \$3,000. The tax credit is first-come,
first-served, and is limited to one vehicle per individual and 10
vehicles per business entity. Qualified vehicles must meet the following
criteria:

-   Have a total purchase price not exceeding \$50,000;
-   Be propelled to a significant extent by an electric motor that draws
    electricity from a battery with a capacity of at least 4
    kilowatt-hours;
-   Have not been modified from original manufacturer specifications;
    and
-   Be purchased and titled for the first time between July 1, 2023, and
    July 1, 2027.

Additional restrictions apply.

(Reference [Maryland Statutes, Transportation Code 13-815](https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes))",2010-05-20 00:00:00 UTC,2022-04-21 00:00:00 UTC,false,15,State Incentives,"",2022-05-13 19:22:25 UTC,,,,"",ELEC|PHEV,TAX,"",FLEET|IND,http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home
8382,MD,Electric Vehicle (EV) High Occupancy Vehicle (HOV) Lane Exemption,"Permitted EVs may operate in any Maryland HOV lanes regardless of the
number of occupants. Qualified EVs must have a maximum speed capability
of at least 65 miles per hour. To operate in HOV lanes, EV owners must
obtain a permit from the Maryland Department of Transportation Motor
Vehicle Administration (MDOT MVA). Permits may cost up to \$20 each.
Each year the MDOT MVA and the State Highway Administration must report
EV use in HOV lanes to the governor. For more information, see the MDOT
MVA [HOV Permit Issuance for
EVs](https://mva.maryland.gov/about-mva/Pages/info/27300/27300-54T.aspx)
website.

(Reference [Maryland Statutes, Transportation Code 25-108 and 21-314](http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home) and [House Bil 123, 2023](https://mgaleg.maryland.gov/mgawebsite/))",2010-05-20 00:00:00 UTC,2023-04-24 00:00:00 UTC,true,20,State Incentives,"",2023-05-26 16:37:31 UTC,,,,"",ELEC|PHEV,EXEM,"",FLEET|GOV|IND,http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frmMain.aspx?id=SB0033&stab=01&pid=billpage&tab=subject3&ys=2014RS|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|http://mgaleg.maryland.gov/webmga/frm1st.aspx?tab=home|https://mgaleg.maryland.gov/mgawebsite/
9097,UT,Propane and Electricity Tax Exemptions,"Propane and electricity used to operate motor vehicles are exempt from
state motor fuel taxes. For more information, see the [Utah State Tax
Commission](http://tax.utah.gov/fuel) website.

(Reference [Utah Code 59-13-102, 59-13-201, and 59-13-301](http://le.utah.gov/xcode/code.html))",,2011-03-23 00:00:00 UTC,false,20,State Incentives,"",2021-03-10 21:02:47 UTC,,,,"",ELEC|PHEV|LPG,EXEM|TAX,"",STATION|PURCH|FLEET|IND,http://le.utah.gov/xcode/code.html
9216,MI,Electric Vehicle (EV) Time-Of-Use (TOU) Rate - DTE Energy,"DTE Energy offers a TOU rate to residential customers who own an EV. For
more information, including how to qualify, see the DTE Energy [Electric
Pricing](https://newlook.dteenergy.com/wps/wcm/connect/dte-web/home/service-request/residential/electric/pev/pev-res-rate-plans)
website.
",2010-05-01 00:00:00 UTC,,false,50,Utility/Private Incentives,"",,,,,"",ELEC|PHEV,TOU,"",STATION|PURCH|IND,""
9272,IN,Electric Vehicle (EV) Time-Of-Use (TOU) Rates - Applied Energy Services (AES) Indiana,"AES Indiana offers a TOU rate to residential and business customers who
own a licensed EV. Customers who are considering purchasing Level 2
electric vehicle supply equipment should contact AES Indiana to discuss
the benefits and requirements of participating in the program. Only
customers in AES territory are eligible. Restrictions apply. For more
information, see the [AES Indiana Electric
Vehicles](https://www.iplpower.com/Business/Programs_and_Services/Electric_Vehicle_Charging_and_Rates/)
website.
",,,false,80,Utility/Private Incentives,"",,,,,"",ELEC|PHEV,TOU,"",STATION|PURCH|FLEET|IND,""
9292,ID,Electric Vehicle and Hybrid Electric Vehicle (HEV) Exemption from Vehicle Testing Requirements,"Electric vehicles, plug-in hybrid electric vehicles, and HEVs are exempt
from state motor vehicle inspection and maintenance programs. For more
information, see the [Idaho Vehicle Inspection
Program](https://idahovip.org/) website.

(Reference [Idaho Statutes 39-116B](https://legislature.idaho.gov/statutesrules/))",2013-01-01 00:00:00 UTC,,false,12,State Incentives,"",,,,,"",ELEC|HEV|PHEV,EXEM,"",FLEET|GOV|IND,https://legislature.idaho.gov/statutesrules/
9296,TX,Electric Vehicle (EV) Charging Station Incentive - Austin Energy,"Austin Energy offers residential customers who own an electric vehicle a
rebate of 50% of the cost to purchase and install a qualified Level 2 EV
charging station, up to \$1,200. For more information, see the Austin
Energy [Home
Charging](https://austinenergy.com/ae/green-power/plug-in-austin/workplace-charging)
website.
",2011-05-31 00:00:00 UTC,,false,70,Utility/Private Incentives,"",,,,,"",ELEC|PHEV,RBATE,"",IND,https://austinenergy.com/ae/green-power/plug-in-austin/workplace-charging
9354,NC,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Emissions Inspection Exemption,"Qualified light-duty EVs and FCEVs are exempt from state emissions
inspection requirements. Other restrictions may apply.

(Reference [North Carolina General Statutes 20-4.01 and 20-183.2](http://www.ncleg.net/gascripts/Statutes/Statutes.asp))",2011-05-26 00:00:00 UTC,,false,12,State Incentives,"",,,,,"",ELEC|HY|PHEV,EXEM,"",FLEET|GOV|IND,http://www.ncleg.net/gascripts/Statutes/Statutes.asp
9372,GA,Electric Vehicle (EV) Time-Of-Use (TOU) Rate Incentive - Georgia Power,"Georgia Power offers a TOU rate for residential customers who own an EV.
Eligible customers must own a smart meter capable of separately
measuring EV charger usage. For more information, see the Georgia Power
[Plug-In Electric
Vehicles](https://www.georgiapower.com/residential/billing-and-rate-plans/pricing-and-rate-plans/plug-in-ev.html)
website.
",,,false,55,Utility/Private Incentives,"",2020-05-11 19:10:17 UTC,,,,"",ELEC|PHEV,TOU,"",STATION|IND,""
9374,AL,Residential Electric Vehicle (EV) Time-Of-Use (TOU) Rates - Alabama Power,"Alabama Power offers a TOU rate to residential customers that own or
lease an EV. For more information, see the Alabama Power [EV
rate](https://www.alabamapower.com/smart-energy/emerging-technology/electric-transportation/ev-rate-program.html)
website.
",,,false,20,Utility/Private Incentives,"",,,,,"",ELEC|PHEV,TOU,"",STATION|PURCH|IND,""
9412,NV,Electric Vehicle (EV) Time-Of-Use (TOU) - Nevada Energy (NV Energy),"NV Energy offers a TOU rate to residential and commercial customers who
own or lease EVs. For more information, see the NV Energy [Electric
Vehicles](https://www.nvenergy.com/account-services/energy-pricing-plans/electric-vehicle)
website.
",2011-07-01 00:00:00 UTC,,false,20,Utility/Private Incentives,"",,,,,"",ELEC|PHEV,TOU,"",STATION|PURCH|FLEET|MUD|IND,""
9833,UT,Alternative Fuel Vehicle Decal and High Occupancy Vehicle (HOV) Lane Exemption,"Propane, natural gas, all-electric, and plug-in hybrid electric vehicles
are permitted to use HOV lanes, regardless of the number of passengers.
Qualified vehicles must display the special clean fuel decal issued by
the Utah Department of Transportation (UDOT); a limited number of decals
are available. This exemption expires September 29, 2025. For more
information about qualifying vehicles and decal availability, see the
UDOT [Clean Fuel Vehicle Decal and
Permit](https://www.udot.utah.gov/connect/public/express-lanes/get-a-pass-for-the-express-lanes/)
website.

(Reference [Utah Code 41-1a-416, 41-1a-418, 41-6a-702, 59-13-102, and 72-6-121](http://le.utah.gov/xcode/code.html))",,2011-03-30 00:00:00 UTC,false,25,State Incentives,"",,2025-09-29 00:00:00 UTC,,,"",ELEC|NG|PHEV|LPG,EXEM,"",FLEET|GOV|IND,http://le.utah.gov/xcode/code.html
9836,VA,Alternative Fuel and Hybrid Electric Vehicle (HEV) Emissions Testing Exemption,"Vehicles powered exclusively by natural gas, propane, hydrogen, a
combination of compressed natural gas and hydrogen, or electricity are
exempt from the Virginia emissions inspection program. Qualified HEVs
with U.S. Environmental Protection Agency fuel economy ratings of at
least 50 miles per gallon (city) are also exempt from the emissions
inspection program unless remote sensing devices indicate the HEV may
not meet current emissions standards. For more information, including a
list of HEVs that qualify, see the Virginia Department of Motor Vehicles
[Emissions
Inspections](http://www.dmv.state.va.us/vehicles/#emissions.asp)
website.

(Reference [Virginia Code 46.2-1177 through 46.2-1178 and 46.2-749.3](http://lis.virginia.gov/000/src.htm))",2005-09-01 00:00:00 UTC,,false,55,State Incentives,"",,,,,"",ELEC|HEV|HY|NG|PHEV|LPG,EXEM,"",FLEET|GOV|IND,http://lis.virginia.gov/000/src.htm
9892,CA,Alternative Fuel and Advanced Vehicle Rebate - San Joaquin Valley,"The San Joaquin Valley Air Pollution Control District (SJVAPCD)
administers the Drive Clean! Rebate Program, which provides rebates for
the purchase or lease of eligible new vehicles, including qualified
natural gas, hydrogen fuel cell, all-electric, plug-in electric
vehicles, and zero emission motorcycles. The program offers rebates of
up to \$3,000, which are available on a first-come, first-served basis
for residents and businesses located in the SJVAPCD. For more
information, including a list of eligible vehicles and other
requirements, see the SJVAPCD [Drive Clean! Rebate
Program](http://valleyair.org/drivecleaninthesanjoaquin/rebate/)
website.
",,,false,90,State Incentives,"",,,,,"",ELEC|HY|NG|PHEV,RBATE,"",FLEET|IND,""
10075,PA,Electric Vehicle (EV) Rebate - PECO,"PECO provides rebates of \$50 to residential customers who purchase a
new, qualified EV. For more information, see the [PECO
EVsmart](https://www.peco.com/SmartEnergy/InnovationTechnology/Pages/ElectricVehiclesL3.aspx)
website.
",,,false,46,Utility/Private Incentives,"",,,,,"",ELEC|PHEV,RBATE,"",IND,""
10414,MN,Electric Vehicle (EV) Charging Station Rebate and Time-Of-Use (TOU) Rate - DEA,"Dakota Electric Association (DEA) offers a TOU rate to members with
electric vehicles (EVs) enrolled in the ChargeWise program. To be
eligible for the TOU rate, a ChargeWise circuit is required. DEA's
Revolt initiative offers customers the ability to power an EV with 100%
wind energy for the lifetime of the vehicle.

Dakota Electric also offers a rebate of up to \$500 for the installation
of Level 1 or Level 2 EV charging station. To be eligible for the
rebate, EVs must use a separate sub-metered circuit.

For more information, visit the Dakota Electric
[ChargeWise](https://www.dakotaelectric.com/member-services/programs-rebates/for-your-home/electric-vehicle-charging/)
website.
",,,false,40,Utility/Private Incentives,"",,,,,"",ELEC|PHEV,RBATE|TOU,"",STATION|IND,""
10513,US,Alternative Fuel Infrastructure Tax Credit,"Fueling equipment for natural gas, propane, liquefied hydrogen,
electricity, E85, or diesel fuel blends containing a minimum of 20%
biodiesel installed through December 31, 2022, is eligible for a tax
credit of 30% of the cost, not to exceed \$30,000. Permitting and
inspection fees are not included in covered expenses. Fueling station
owners who install qualified equipment at multiple sites are allowed to
use the credit towards each location. Unused credits that qualify as
general business tax credits, as defined by the Internal Revenue Service
(IRS), may be carried backward one year and carried forward 20 years.
For more information about claiming the credit, see IRS Form 8911, which
is available on the IRS [Forms and
Publications](https://www.irs.gov/forms-instructions) website.

Beginning January 1, 2023, fueling equipment for natural gas, propane,
hydrogen, electricity, E85, or diesel fuel blends containing a minimum
of 20% biodiesel, is eligible for a tax credit of 30% of the cost or 6%
in the case of property subject to depreciation, not to exceed
\$100,000. Eligible projects that meet [prevailing wage and
apprenticeship
requirements](https://www.federalregister.gov/documents/2022/11/30/2022-26108/prevailing-wage-and-apprenticeship-initial-guidance-under-section-45b6bii-and-other-substantially)
may be eligible to receive the full 30% tax credit, regardless of
depreciation status. Permitting and inspection fees are not included in
covered expenses.

Qualified fueling equipment must be installed in locations that meet the
following census tract requirements:

-   The census tract is not an urban area;

-   A population census tract where the poverty rate is at least 20%; or

-   Metropolitan and non-metropolitan area census tract where the median
    family income is less than 80% of the state medium family income
    level.

Consumers who purchase qualified residential fueling equipment between
January 1, 2023, and December 31, 2032, may receive a tax credit of up
to \$1,000.

Additional requirements may apply. For further details, please see the
IRS [Inflation Reduction Act of
2022](https://www.irs.gov/inflation-reduction-act-of-2022) website.

(Reference [26 U.S. Code 30C, 30D, and 38](http://www.gpo.gov/fdsys/) and [Public Law 117-169](https://www.congress.gov/public-laws/117th-congress))",2005-08-08 00:00:00 UTC,2022-08-16 00:00:00 UTC,false,10,Incentives,U.S. Internal Revenue Service,2023-02-27 19:02:56 UTC,2033-01-01 00:00:00 UTC,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,TAX,"",STATION|FLEET|IND,https://www.irs.gov/pub/irs-drop/n-07-43.pdf|http://www.gpo.gov/fdsys/|https://www.congress.gov/|https://www.congress.gov/public-laws/115th-congress|https://www.congress.gov/|https://www.congress.gov/|https://www.congress.gov/public-laws/117th-congress|https://www.congress.gov/public-laws/116th-congress|https://www.congress.gov/public-laws/116th-congress|https://www.congress.gov/public-laws/114th-congress
