Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
11775,CA,Plug-In Electric Vehicle (PEV) Credit  - SDG&E,"San Diego Gas & Electric (SDG&E) offers an annual credit ranging from
\$50 to \$500 to customers who own or lease a PEV. Enrollment is
currently closed (verified June 2019). For more information, including
how to apply, see the SDG&E [Electric Vehicle Climate
Credit](http://www.sdge.com/clean-energy/electric-vehicle-climate-credit)
website.
",2017-01-01 00:00:00 UTC,,false,118,Utility/Private Incentives,"",2017-04-07 17:03:52 UTC,,2019-06-01 00:00:00 UTC,,"",ELEC|PHEV,GNT|RBATE,"",IND,""
11801,VT,Plug-In Electric Vehicle Rebate - Burlington Electric Department (BED),"BED customers are eligible for a \$1,200 rebate on the purchase or lease
of a new qualifying all-electric vehicle (EV) or plug-in hybrid electric
vehicle (PHEV). Moderate income customers are eligible for an additional
\$600 rebate for an EV or an additional \$300 rebate for a PHEV.
Vehicles must have a manufacturer\'s suggested retail price of less than
\$50,000 and be registered in Burlington, VT. Rebates are available
through December 31, 2019. For more information, including how to apply,
see the BED [Electric
Vehicles](https://www.burlingtonelectric.com/ev#rebate) website.
",2017-05-30 00:00:00 UTC,,false,10,Utility/Private Incentives,"",2019-07-09 16:45:32 UTC,2019-12-31 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",IND,""
11842,CA,Plug-In Electric Vehicle (PEV) Rebate - SCE,"Southern California Edison\'s (SCE) Clean Fuel Reward Program provides
rebates of up to \$1,000 to residential customers who purchase or lease
an eligible new or used PEV. Residential account holders may apply on
behalf of a PEV owner in their household. For more information,
including additional eligibility requirements and how to apply, see the
SCE Clean Fuel Reward Program website.
",,,false,115,Utility/Private Incentives,"",2021-01-12 23:25:20 UTC,2020-12-31 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",IND,""
11914,MD,Plug-in Electric Vehicles (PEVs) Discount - EZ-EV,"Maryland residents are eligible for a \$10,000 discount for the purchase
of a new BMW i3 at participating Maryland dealerships. The discount is
available through April 2, 2018. EZ-EV, an Exelon program, also offers
discounts for the purchase or lease of additional PEVs through
participating dealers. For information on discount amounts, eligible
makes and models, and availability, see the EZ-EV website.
",,,false,25,Utility/Private Incentives,"",2018-02-09 14:17:18 UTC,,2018-04-02 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",IND,""
11915,DE,Plug-in Electric Vehicles (PEVs) Discount - EZ-EV,"EZ-EV, an Exelon program, offers discounts for the purchase or lease of
select PEVs through participating dealers. For information on discount
amounts, eligible makes and models, and availability, see the EZ-EV
website.
",,,false,15,Utility/Private Incentives,"",2018-02-09 14:33:26 UTC,,2018-08-15 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",IND,""
11916,NJ,Plug-in Electric Vehicles (PEVs) Discount - EZ-EV,"EZ-EV, an Exelon program, offers discounts for the purchase or lease of
select PEVs through participating dealers. For information on discount
amounts, eligible makes and models, and availability, see the EZ-EV
website.
",,,false,10,Utility/Private Incentives,"",2018-02-09 14:44:11 UTC,,2018-10-01 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",IND,""
11917,NY,Plug-in Electric Vehicles (PEVs) Discount - EZ-EV,"EZ-EV, an Exelon program, offers discounts for the purchase or lease of
select PEVs through participating dealers. For information on discount
amounts, eligible makes and models, and availability, see the EZ-EV
website.
",,,false,2,Utility/Private Incentives,"",2018-02-09 14:50:19 UTC,,2018-12-07 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",IND,""
11918,PA,Plug-in Electric Vehicles (PEVs) Discount - EZ-EV,"EZ-EV, an Exelon program, offers discounts for the purchase or lease of
select PEVs through participating dealers. For information on discount
amounts, eligible makes and models, and availability, see the EZ-EV
website.
",,,false,43,Utility/Private Incentives,"",2018-02-09 14:54:30 UTC,,2018-11-01 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",IND,""
11924,UT,Plug-In Electric Vehicle (PEV) Credit and Charging Rate Reduction Pilot - Rocky Mountain Power,"Rocky Mountain Power offers residential customers with PEVs \$200 to
enroll in a time-of-use (TOU) rate pilot. Participants may choose
between two rate plans. The TOU rate will apply to all household energy
use. For more information, see the Rocky Mountain Power PEV TOU Rate
Pilot Program website.
",,,false,26,Utility/Private Incentives,"",2021-03-10 21:07:14 UTC,,2021-03-10 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",STATION|IND,""
11965,IA,Plug-In Electric Vehicle (PEV) Rebate - Alliant Energy,"Alliant Energy offers rebates of \$500 for the purchase or lease of a
new PEV and \$250 for the purchase or lease of a used PEV. The PEV must
be purchased or leased between January 1, 2018, and December 31, 2018.
For more information, including how to apply, see the Alliant Energy [EV
Buydown](https://www.alliantenergy.com/InnovativeEnergySolutions/SmartEnergyProducts/ElectricVehicles)
website.
",,,false,120,Utility/Private Incentives,"",2019-02-12 15:37:31 UTC,2019-01-01 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,REQ,FLEET|IND,""
11966,WI,Plug-In Electric Vehicle (PEV) Rebate - Alliant Energy,"Alliant Energy offers rebates of \$500 for the purchase or lease of a
new PEV, and rebates of \$250 for the purchase or lease of a used PEV.
The PEV must be purchased or leased between January 1, 2018, and
December 31, 2018. For more information, including how to apply, see the
Alliant Energy EV Buydown website.
",,,false,100,Utility/Private Incentives,"",2019-02-12 15:38:14 UTC,2019-01-01 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,REQ,FLEET|IND,""
11967,AZ,Plug-In Electric Vehicle (PEV) Charging Rate Incentive - Tucson Electric Power (TEP),"TEP offers a discounted residential service time-of-use (TOU) rate
during off-peak periods to customers who own and operate a PEV. The
discount is a 5% reduction to applicable charges during the off-peak
period. Eligible customers must provide documentation for a
highway-approved PEV and submit a copy of the PEV\'s registration
annually. For more information, including the application, see the TEP
[TOU](https://www.tep.com/time-of-use/) website.
",,,false,50,Utility/Private Incentives,"",2018-05-25 19:31:27 UTC,,2020-06-12 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",IND,""
12082,OH,Electric Vehicle Supply Equipment (EVSE) Lease Pilot Program - FirstEnergy,"FirstEnergy residential customers can lease a Level 2 EVSE for a monthly
rate for three years. Included in the lease is the installation of the
EVSE and a repair or replacement guarantee for the life of the
agreement. For more information, including terms and conditions, see the
FirstEnergy Electric Vehicle Charger Lease website.
",,,false,41,Utility/Private Incentives,"",2018-10-29 19:47:25 UTC,,2020-01-16 00:00:00 UTC,,"",ELEC|PHEV,LOANS,"",STATION|IND,""
12083,MD,Electric Vehicle Supply Equipment (EVSE) Lease Pilot Program - FirstEnergy,"FirstEnergy residential customers can lease a Level 2 EVSE for a monthly
rate for three years. Included in the lease is the installation of the
EVSE and a repair or replacement guarantee for the life of the
agreement. For more information, including terms and conditions, see the
FirstEnergy Electric Vehicle Charger Lease website.
",,,false,40,Utility/Private Incentives,"",2018-10-29 19:50:04 UTC,,2020-01-16 00:00:00 UTC,,"",ELEC|PHEV,LOANS,"",STATION|IND,""
12084,WV,Electric Vehicle Supply Equipment (EVSE) Lease Pilot Program - FirstEnergy,"FirstEnergy residential customers can lease a Level 2 EVSE for a monthly
rate for three years. Included in the lease is the installation of the
EVSE and a repair or replacement guarantee for the life of the
agreement. For more information, including terms and conditions, see the
FirstEnergy Electric Vehicle Charger Lease website.
",,,false,15,Utility/Private Incentives,"",2020-01-23 18:29:16 UTC,,2020-01-16 00:00:00 UTC,,"",ELEC|PHEV,LOANS,"",STATION|IND,""
12085,NE,All-Electric Vehicle (EV) and EV Charging Station Rebate - OPPD,"Omaha Public Power District (OPPD) offers residential customers rebates
of \$2,500 toward the purchase of a new EV and qualified Level 2 EV
charging station. Participants must purchase the EV charging station
through OPPD. Eligible EVs and EV charging stations must be purchased
after July 1, 2021. Rebates are available on a first-come, first-served
basis. For more information, including rebate availability, see the OPPD
[EV Rebate
Program](https://www.oppd.com/residential/products-services/electric-vehicle-ev-rebate-program/)
website.
",,,false,38,Utility/Private Incentives,"",2019-07-01 15:41:22 UTC,,2022-07-08 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
12153,CT,Electric Vehicle (EV) and EV Charging Station Rebates - Groton Utilities,"Groton Utilities offers customers a \$2,000 rebate for the purchase of a
new EV and a \$1,000 rebates for the lease of a new EV. Customers may
also be eligible for a \$600 rebate for the installation of a qualifying
Level 2 EV charging station. Rebates are available on a first-come,
first-served basis. For more information, including eligibility
requirements and how to apply, see the Groton Utilities EV Rebate
Program website.
",,,false,31,Utility/Private Incentives,"",2019-02-08 21:12:02 UTC,2022-12-31 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
12168,WA,Electric Vehicle Supply Equipment (EVSE) Rebate – Avista,"Avista offers rebates to residential and workplace customers for the
installation of a Level 2 EVSE of up to \$1,000 and \$2,000,
respectively. Rebates are limited to the first 240 residential and 175
workplace customers that apply. For more information, including how to
apply, see the Avista [Electric
Transportation](https://www.myavista.com/energy-savings/green-options/electric-transportation)
website.
",,,false,71,Utility/Private Incentives,"",2019-02-11 19:43:23 UTC,,2019-06-30 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
12212,PA,Electric Vehicle Supply Equipment (EVSE) Lease Pilot Program - FirstEnergy,"FirstEnergy residential customers can lease a Level 2 EVSE for a monthly
rate for three years. Included in the lease is the installation of the
EVSE and a repair or replacement guarantee for the life of the
agreement. For more information, including terms and conditions, see the
FirstEnergy Electric Vehicle Charger Lease website.
",,,false,49,Utility/Private Incentives,"",2019-05-22 16:15:33 UTC,,2020-01-16 00:00:00 UTC,,"",ELEC|PHEV,LOANS,"",STATION|IND,""
12284,IA,Residential Electric Vehicle (EV) Incentive – MidAmerican Energy,"MidAmerican Energy offers residential customers a \$500 rebate for the
purchase of a new EV. Eligible vehicles must be purchased or leased
after January 1, 2020. For more information, including eligibility and
funding availability, see the [MidAmerican
Energy](https://www.midamericanenergy.com/home) website.
",,,false,31,Utility/Private Incentives,"",2021-01-12 23:03:24 UTC,2020-12-31 00:00:00 UTC,,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",IND,""
12338,IA,Electric Vehicle Incentive – Central Iowa Power Cooperative (CIPCO),"CIPCO residential customers are eligible for a \$500 rebate on the
purchase or lease of a plug-in electric or plug-in hybrid electric
vehicle. Vehicles must be new and must be listed on the Department of
Energy's [Fuel
Economy](https://www.fueleconomy.gov/feg/PowerSearch.do?action=noform&path=1&year1=1984&year2=2020&vtype=Electric)
website. For more information, see the CIPCO [All Electric
Vehicle](https://www.cipco.net/NoTailPipe) website.
",,,false,35,Utility/Private Incentives,"",2019-12-16 22:16:57 UTC,,2020-06-12 00:00:00 UTC,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",IND,""
12343,NM,Electric Vehicle (EV) Charging Station Funding ,"The New Mexico Environment Department (NMED) provides funding for
eligible mitigation projects for nitrogen oxides (NOx) emissions. NMED
may provide funds up to 100% of the cost to purchase, install, and
maintain eligible light-duty EV charging stations. Additional
requirements may apply.

The program is funded by New Mexico's portion of the [Volkswagen
Environmental Mitigation
Trust](https://www.epa.gov/enforcement/volkswagen-clean-air-act-civil-settlement).
For more information, visit the New Mexico [Volkswagen
Settlement](https://www.env.nm.gov/air-quality/vw-settlement/) website.
",,,false,5,State Incentives,"",2019-12-16 22:38:49 UTC,,2023-04-25 00:00:00 UTC,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,OTHER,"",STATION|FLEET|GOV|IND,""
12354,NY,Electric Vehicle (EV) Charging Station Rebate - PSEG Long Island,"Public Service Enterprise Group (PSEG) Long Island offers a \$400 rebate
to residential customers who install a smart, Level 2 EV charging
station. Funds are awarded on a first-come, first-served basis and are
limited to two rebates per year, per residential account. Additional
terms and conditions apply. For more information, including how to
apply, see the PSEG Long Island [Smart Charger
Rebate](https://www.psegliny.com/saveenergyandmoney/greenenergy/ev/smartcharge)
website.
",,,false,64,Utility/Private Incentives,"",2021-01-12 23:42:05 UTC,,2021-12-31 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
12362,HI,Electric Vehicle Supply Equipment (EVSE) Rebate Program,"The Hawaii Public Utilities Commission (PUC) offers a rebate for the new
installation or upgrade of a Level 2 EVSE or direct-current fast
charging (DCFC) EVSE. Rebates are awarded in the following amounts:

::: {align=""center""}
  Project Type        Charger Type   Maximum Reimbursement
  ------------------ -------------- -----------------------
  New Installation      Level 2             \$4,500
  New Installation        DCFC             \$35,000
  Upgrade               Level 2             \$3,000
  Upgrade                 DCFC             \$28,000
:::

Eligible applicants include individuals, non-profits, private
businesses, and government entities. Priority will be given to
applicants with EVSEs that are publicly available, serve multiple
individuals, or service electric vehicle fleets. Only EVSE installed or
upgraded after December 31, 2019 are eligible. The PUC may award up to
\$500,000 in rebates annually.

(Reference [House Bill](https://www.capitol.hawaii.gov/) 1585, 2019, and
[Hawaii Revised Statutes](https://www.capitol.hawaii.gov/) 269)
",,,false,3,State Incentives,"",2019-12-20 22:23:16 UTC,,2020-07-09 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",FLEET|GOV|IND,https://www.capitol.hawaii.gov/session2019/bills/GM1244_.PDF
12388,UT,Residential Electric Vehicle Supply Equipment (EVSE) Rebate - Rocky Mountain Power,"Rocky Mountain Power provides rebates for residential customers for the
purchase of Level 2 EVSE. Level 2 EVSE purchased on or after January 1,
2020, are eligible for a rebate of 75% of equipment cost, up to \$200
per EVSE. Rebates are available on a first-come, first-served basis.
Additional terms and conditions apply. For more information, see the
Rocky Mountain Power Utah Electric Vehicle Incentives website.
",,,false,30,Utility/Private Incentives,"",2020-04-10 16:19:27 UTC,,2021-12-31 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",IND,""
12389,UT,Residential Electric Vehicle Time of Use (TOU) Rate Pilot – Rocky Mountain Power,"Rocky Mountain Power offers a TOU rate to residential customers that own
plug-in electric vehicles. Residential customers that participate for
one year are eligible for a \$200 incentive. This program ends January
1, 2022. For more information, see the Rocky Mountain Power [Utah
Electric Vehicle
Incentives](https://www.rockymountainpower.net/savings-energy-choices/electric-vehicles.html)
website.
",,,false,34,Utility/Private Incentives,"",2020-04-10 16:42:09 UTC,2022-01-01 00:00:00 UTC,,,"",ELEC|PHEV,TOU,"",IND,""
12410,GA,Electric Vehicle (EV) Residential Charging Station Rebate – Georgia Power,"Georgia Power offers residential customers a \$250 rebate for Level 2 EV
chargers installed between January 1, 2023, and December 31, 2023. For
more information, including eligible EV chargers and how to apply, see
the Georgia Power [Electric
Vehicles](https://www.georgiapower.com/electricvehicles) website.
",,,false,54,Utility/Private Incentives,"",2020-05-11 19:12:24 UTC,2021-12-31 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",IND,""
12491,PA,Residential Plug-in Electric Vehicle (PEV) Rebate – Duquesne Light Company (DLC),"DLC offers residential customers a rebate at the point-of-sale for the
purchase of a new, pre-owned, or leased PEV from select dealerships. New
all-electric vehicles may qualify for a rebate of up to \$2,000 and new
plug-in hybrid electric vehicles may qualify for a rebate up to \$1,000.
Pre-owned or leased PEVs are eligible for a \$1,000 rebate. For more
information, including eligibility criteria, see the DLC [Electric
Vehicle Rebate](https://ev.duquesnelight.com/incentives/) website.
",,,false,40,Utility/Private Incentives,"",2020-11-11 14:50:51 UTC,,2021-12-01 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",IND,""
12530,CA,Electric Vehicle (EV) Rebate Program,"The California Air Resources Board offers point-of-sale rebates of up to
\$750 for the purchase or lease of a new all-electric or plug-in hybrid
electric vehicle through the Clean Fuel Reward Program. Eligible EVs
must have a minimum battery capacity of 5 kilowatt-hours and be
purchased from participating retailers. Eligible customers must reside
in California and register the EV in California. For more information,
including vehicle eligibility requirements, see the [Clean Fuel
Reward](https://www.cleanfuelreward.com/) website.
",2020-11-17 00:00:00 UTC,,false,3,State Incentives,"",2021-01-13 02:10:54 UTC,2022-09-01 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",IND,""
12559,NY,Electric Vehicle (EV) Charging Rate Incentive - Orange & Rockland Utilities (O&R),"Eligible residential customers that own or lease EVs can receive up to
\$450 by participating in the Charge Smart Program. For more
information, including how to enroll, see the O&R [Charge Smart
Program](https://myorustore.com/s/ORU/content_charge_smart_program.html)
website.
",,,false,79,Utility/Private Incentives,"",2021-04-12 14:02:14 UTC,,2022-11-13 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",STATION|IND,""
12578,IA,Electric Vehicle (EV) Rebate – MidAmerican Energy,"MidAmerican Energy offers residential customers a rebate of \$500 for
the purchase or lease of a new EV. For more information, see the
MidAmerican Energy Electric Vehicle Rebates website.
",,,true,5,Utility/Private Incentives,"",2023-04-04 18:14:08 UTC,2022-12-31 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",IND,""
12579,IA,Commercial Electric Vehicle (EV) Charging Station Rebate – MidAmerican Energy,"MidAmerican energy offers commercial customers a rebate of \$1,500 for
the purchase of Level 2 EV charging stations for public and workplace
charging. Eligible EV charging stations must be installed between
January 1, 2022, and December 31, 2022. For more information, including
additional eligibility requirements, see the MidAmerican Energy [EV
Rebates](https://www.midamericanenergy.com/electric-vehicles-rebates)
website.
",,,false,10,Utility/Private Incentives,"",2021-05-11 19:25:10 UTC,2022-12-31 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",IND,""
12611,SC,Plug-in Electric Vehicle (PEV) Charging Rebate - Duke Energy,"Duke Energy offers residential customers a rebate of up to \$1,000 for
participating in a managed charging program for PEVs. For more
information, visit the Duke Energy [Electric
Vehicles](https://www.duke-energy.com/Energy-Education/Energy-Savings-And-Efficiency/Electric-Vehicles/EV-Initiatives)
website.
",,,false,10,Utility/Private Incentives,"",2021-06-14 17:41:58 UTC,,2021-12-10 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",STATION|IND,""
12626,DC,Electric Vehicle (EV) Time-Of-Use Rate – Pepco,"Pepco offers a TOU rate to residential customers that own or lease EVs
with an electric range of greater than 30 miles. For more information,
see the Pepco [Rates &
Tariffs](https://www.pepco.com/MyAccount/MyBillUsage/Pages/RatesTariffs.aspx)
website.
",,,false,5,Utility/Private Incentives,"",2021-07-13 20:11:37 UTC,,2022-12-13 00:00:00 UTC,,"",ELEC|PHEV,TOU,"",IND,""
12687,NC,Electric Vehicle (EV) Charging Station Rebate - Energy United,"Energy United offers residential customers a \$500 rebate for the
installation of a Level 2 EV charging station. For more information,
including how to apply, see the Energy United [Appliance
Rebate](https://www.energyunited.com/rebates/) website
",,,false,40,Utility/Private Incentives,"",2021-10-11 22:29:42 UTC,,2022-10-14 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",IND,""
12756,WI,Electric Vehicle (EV) Charging Station Rebate – Alliant Energy,"Alliant Energy offers rebates to residential customers for the purchase
and installation of Level 2 EV charging stations. Networked Level 2 EV
charging stations are eligible for a rebate of up to \$750, and
non-networked Level 2 EV charging stations are eligible for a rebate of
up to \$500. For more information, including application details, see
the Alliant Energy
[Rebates](https://www.alliantenergy.com/cleanenergy/whatyoucando/goelectric/evhomechargersandrebates)
website.
",,,false,135,Utility/Private Incentives,"",2021-12-10 21:22:04 UTC,,2023-04-26 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",IND,""
12965,NM,Residential Electric Vehicle (EV) Charging Station Rebate – Xcel Energy ,"Xcel Energy offers residential customers a rebate of up to \$500 for the
installation of a dedicated electrical circuit to support a Level 2 EV
charging station. Income-eligible applicants may receive a rebate of up
to \$2,500. For more information, see the Xcel Energy [Driving Toward an
Electric
Future](https://nm.my.xcelenergy.com/s/our-commitment/ev-vision)
website.
",,,false,38,Utility/Private Incentives,"",2022-06-14 15:01:35 UTC,,2023-04-25 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",IND,""
12995,SC,Electric Vehicle (EV) Charging Station Rebate – Duke Energy,"Duke Energy offers a \$500 rebate and monthly credit of \$13.87 to
residential customers that install a Level 2 EV charging station and
charge their EVs during off-peak hours. Rebates are available on a
first-come, first-served basis. For more information, see the Duke
Energy EV Home Charger Rebate website.
",,,false,5,Utility/Private Incentives,"",2022-07-10 20:20:46 UTC,,2023-03-16 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",IND,""
